Total Number of Records          52200.
             DATA SET: /usr/local/fer_dsets/data/GPW/gpw_2015_2dim.nc
             X: 0.5 to 52200.5
 Column  1: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  2: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  3: POPULATION_DENSITY is Population Density, v4.10 (2000, 2005, 2010, 2015, 2020): 1 degree (Persons per square kilometer)   BAD FLAG : -1.E+34
LON,LAT,POPULATION_DENSITY
-128.5,-57.5,-1.E+34  
-127.5,-57.5,-1.E+34  
-126.5,-57.5,-1.E+34  
-125.5,-57.5,-1.E+34  
-124.5,-57.5,-1.E+34  
-123.5,-57.5,-1.E+34  
-122.5,-57.5,-1.E+34  
-121.5,-57.5,-1.E+34  
-120.5,-57.5,-1.E+34  
-119.5,-57.5,-1.E+34  
-118.5,-57.5,-1.E+34  
-117.5,-57.5,-1.E+34  
-116.5,-57.5,-1.E+34  
-115.5,-57.5,-1.E+34  
-114.5,-57.5,-1.E+34  
-113.5,-57.5,-1.E+34  
-112.5,-57.5,-1.E+34  
-111.5,-57.5,-1.E+34  
-110.5,-57.5,-1.E+34  
-109.5,-57.5,-1.E+34  
-108.5,-57.5,-1.E+34  
-107.5,-57.5,-1.E+34  
-106.5,-57.5,-1.E+34  
-105.5,-57.5,-1.E+34  
-104.5,-57.5,-1.E+34  
-103.5,-57.5,-1.E+34  
-102.5,-57.5,-1.E+34  
-101.5,-57.5,-1.E+34  
-100.5,-57.5,-1.E+34  
-99.5,-57.5,-1.E+34  
-98.5,-57.5,-1.E+34  
-97.5,-57.5,-1.E+34  
-96.5,-57.5,-1.E+34  
-95.5,-57.5,-1.E+34  
-94.5,-57.5,-1.E+34  
-93.5,-57.5,-1.E+34  
-92.5,-57.5,-1.E+34  
-91.5,-57.5,-1.E+34  
-90.5,-57.5,-1.E+34  
-89.5,-57.5,-1.E+34  
-88.5,-57.5,-1.E+34  
-87.5,-57.5,-1.E+34  
-86.5,-57.5,-1.E+34  
-85.5,-57.5,-1.E+34  
-84.5,-57.5,-1.E+34  
-83.5,-57.5,-1.E+34  
-82.5,-57.5,-1.E+34  
-81.5,-57.5,-1.E+34  
-80.5,-57.5,-1.E+34  
-79.5,-57.5,-1.E+34  
-78.5,-57.5,-1.E+34  
-77.5,-57.5,-1.E+34  
-76.5,-57.5,-1.E+34  
-75.5,-57.5,-1.E+34  
-74.5,-57.5,-1.E+34  
-73.5,-57.5,-1.E+34  
-72.5,-57.5,-1.E+34  
-71.5,-57.5,-1.E+34  
-70.5,-57.5,-1.E+34  
-69.5,-57.5,-1.E+34  
-68.5,-57.5,-1.E+34  
-67.5,-57.5,-1.E+34  
-66.5,-57.5,-1.E+34  
-65.5,-57.5,-1.E+34  
-64.5,-57.5,-1.E+34  
-63.5,-57.5,-1.E+34  
-62.5,-57.5,-1.E+34  
-61.5,-57.5,-1.E+34  
-60.5,-57.5,-1.E+34  
-59.5,-57.5,-1.E+34  
-58.5,-57.5,-1.E+34  
-57.5,-57.5,-1.E+34  
-56.5,-57.5,-1.E+34  
-55.5,-57.5,-1.E+34  
-54.5,-57.5,-1.E+34  
-53.5,-57.5,-1.E+34  
-52.5,-57.5,-1.E+34  
-51.5,-57.5,-1.E+34  
-50.5,-57.5,-1.E+34  
-49.5,-57.5,-1.E+34  
-48.5,-57.5,-1.E+34  
-47.5,-57.5,-1.E+34  
-46.5,-57.5,-1.E+34  
-45.5,-57.5,-1.E+34  
-44.5,-57.5,-1.E+34  
-43.5,-57.5,-1.E+34  
-42.5,-57.5,-1.E+34  
-41.5,-57.5,-1.E+34  
-40.5,-57.5,-1.E+34  
-39.5,-57.5,-1.E+34  
-38.5,-57.5,-1.E+34  
-37.5,-57.5,-1.E+34  
-36.5,-57.5,-1.E+34  
-35.5,-57.5,-1.E+34  
-34.5,-57.5,-1.E+34  
-33.5,-57.5,-1.E+34  
-32.5,-57.5,-1.E+34  
-31.5,-57.5,-1.E+34  
-30.5,-57.5,-1.E+34  
-29.5,-57.5,-1.E+34  
-28.5,-57.5,-1.E+34  
-27.5,-57.5,-1.E+34  
-26.5,-57.5,-1.E+34  
-25.5,-57.5,-1.E+34  
-24.5,-57.5,-1.E+34  
-23.5,-57.5,-1.E+34  
-22.5,-57.5,-1.E+34  
-21.5,-57.5,-1.E+34  
-20.5,-57.5,-1.E+34  
-19.5,-57.5,-1.E+34  
-18.5,-57.5,-1.E+34  
-17.5,-57.5,-1.E+34  
-16.5,-57.5,-1.E+34  
-15.5,-57.5,-1.E+34  
-14.5,-57.5,-1.E+34  
-13.5,-57.5,-1.E+34  
-12.5,-57.5,-1.E+34  
-11.5,-57.5,-1.E+34  
-10.5,-57.5,-1.E+34  
-9.5,-57.5,-1.E+34  
-8.5,-57.5,-1.E+34  
-7.5,-57.5,-1.E+34  
-6.5,-57.5,-1.E+34  
-5.5,-57.5,-1.E+34  
-4.5,-57.5,-1.E+34  
-3.5,-57.5,-1.E+34  
-2.5,-57.5,-1.E+34  
-1.5,-57.5,-1.E+34  
-0.5,-57.5,-1.E+34  
0.5,-57.5,-1.E+34  
1.5,-57.5,-1.E+34  
2.5,-57.5,-1.E+34  
3.5,-57.5,-1.E+34  
4.5,-57.5,-1.E+34  
5.5,-57.5,-1.E+34  
6.5,-57.5,-1.E+34  
7.5,-57.5,-1.E+34  
8.5,-57.5,-1.E+34  
9.5,-57.5,-1.E+34  
10.5,-57.5,-1.E+34  
11.5,-57.5,-1.E+34  
12.5,-57.5,-1.E+34  
13.5,-57.5,-1.E+34  
14.5,-57.5,-1.E+34  
15.5,-57.5,-1.E+34  
16.5,-57.5,-1.E+34  
17.5,-57.5,-1.E+34  
18.5,-57.5,-1.E+34  
19.5,-57.5,-1.E+34  
20.5,-57.5,-1.E+34  
21.5,-57.5,-1.E+34  
22.5,-57.5,-1.E+34  
23.5,-57.5,-1.E+34  
24.5,-57.5,-1.E+34  
25.5,-57.5,-1.E+34  
26.5,-57.5,-1.E+34  
27.5,-57.5,-1.E+34  
28.5,-57.5,-1.E+34  
29.5,-57.5,-1.E+34  
30.5,-57.5,-1.E+34  
31.5,-57.5,-1.E+34  
32.5,-57.5,-1.E+34  
33.5,-57.5,-1.E+34  
34.5,-57.5,-1.E+34  
35.5,-57.5,-1.E+34  
36.5,-57.5,-1.E+34  
37.5,-57.5,-1.E+34  
38.5,-57.5,-1.E+34  
39.5,-57.5,-1.E+34  
40.5,-57.5,-1.E+34  
41.5,-57.5,-1.E+34  
42.5,-57.5,-1.E+34  
43.5,-57.5,-1.E+34  
44.5,-57.5,-1.E+34  
45.5,-57.5,-1.E+34  
46.5,-57.5,-1.E+34  
47.5,-57.5,-1.E+34  
48.5,-57.5,-1.E+34  
49.5,-57.5,-1.E+34  
50.5,-57.5,-1.E+34  
51.5,-57.5,-1.E+34  
52.5,-57.5,-1.E+34  
53.5,-57.5,-1.E+34  
54.5,-57.5,-1.E+34  
55.5,-57.5,-1.E+34  
56.5,-57.5,-1.E+34  
57.5,-57.5,-1.E+34  
58.5,-57.5,-1.E+34  
59.5,-57.5,-1.E+34  
60.5,-57.5,-1.E+34  
61.5,-57.5,-1.E+34  
62.5,-57.5,-1.E+34  
63.5,-57.5,-1.E+34  
64.5,-57.5,-1.E+34  
65.5,-57.5,-1.E+34  
66.5,-57.5,-1.E+34  
67.5,-57.5,-1.E+34  
68.5,-57.5,-1.E+34  
69.5,-57.5,-1.E+34  
70.5,-57.5,-1.E+34  
71.5,-57.5,-1.E+34  
72.5,-57.5,-1.E+34  
73.5,-57.5,-1.E+34  
74.5,-57.5,-1.E+34  
75.5,-57.5,-1.E+34  
76.5,-57.5,-1.E+34  
77.5,-57.5,-1.E+34  
78.5,-57.5,-1.E+34  
79.5,-57.5,-1.E+34  
80.5,-57.5,-1.E+34  
81.5,-57.5,-1.E+34  
82.5,-57.5,-1.E+34  
83.5,-57.5,-1.E+34  
84.5,-57.5,-1.E+34  
85.5,-57.5,-1.E+34  
86.5,-57.5,-1.E+34  
87.5,-57.5,-1.E+34  
88.5,-57.5,-1.E+34  
89.5,-57.5,-1.E+34  
90.5,-57.5,-1.E+34  
91.5,-57.5,-1.E+34  
92.5,-57.5,-1.E+34  
93.5,-57.5,-1.E+34  
94.5,-57.5,-1.E+34  
95.5,-57.5,-1.E+34  
96.5,-57.5,-1.E+34  
97.5,-57.5,-1.E+34  
98.5,-57.5,-1.E+34  
99.5,-57.5,-1.E+34  
100.5,-57.5,-1.E+34  
101.5,-57.5,-1.E+34  
102.5,-57.5,-1.E+34  
103.5,-57.5,-1.E+34  
104.5,-57.5,-1.E+34  
105.5,-57.5,-1.E+34  
106.5,-57.5,-1.E+34  
107.5,-57.5,-1.E+34  
108.5,-57.5,-1.E+34  
109.5,-57.5,-1.E+34  
110.5,-57.5,-1.E+34  
111.5,-57.5,-1.E+34  
112.5,-57.5,-1.E+34  
113.5,-57.5,-1.E+34  
114.5,-57.5,-1.E+34  
115.5,-57.5,-1.E+34  
116.5,-57.5,-1.E+34  
117.5,-57.5,-1.E+34  
118.5,-57.5,-1.E+34  
119.5,-57.5,-1.E+34  
120.5,-57.5,-1.E+34  
121.5,-57.5,-1.E+34  
122.5,-57.5,-1.E+34  
123.5,-57.5,-1.E+34  
124.5,-57.5,-1.E+34  
125.5,-57.5,-1.E+34  
126.5,-57.5,-1.E+34  
127.5,-57.5,-1.E+34  
128.5,-57.5,-1.E+34  
129.5,-57.5,-1.E+34  
130.5,-57.5,-1.E+34  
131.5,-57.5,-1.E+34  
132.5,-57.5,-1.E+34  
133.5,-57.5,-1.E+34  
134.5,-57.5,-1.E+34  
135.5,-57.5,-1.E+34  
136.5,-57.5,-1.E+34  
137.5,-57.5,-1.E+34  
138.5,-57.5,-1.E+34  
139.5,-57.5,-1.E+34  
140.5,-57.5,-1.E+34  
141.5,-57.5,-1.E+34  
142.5,-57.5,-1.E+34  
143.5,-57.5,-1.E+34  
144.5,-57.5,-1.E+34  
145.5,-57.5,-1.E+34  
146.5,-57.5,-1.E+34  
147.5,-57.5,-1.E+34  
148.5,-57.5,-1.E+34  
149.5,-57.5,-1.E+34  
150.5,-57.5,-1.E+34  
151.5,-57.5,-1.E+34  
152.5,-57.5,-1.E+34  
153.5,-57.5,-1.E+34  
154.5,-57.5,-1.E+34  
155.5,-57.5,-1.E+34  
156.5,-57.5,-1.E+34  
157.5,-57.5,-1.E+34  
158.5,-57.5,-1.E+34  
159.5,-57.5,-1.E+34  
160.5,-57.5,-1.E+34  
161.5,-57.5,-1.E+34  
162.5,-57.5,-1.E+34  
163.5,-57.5,-1.E+34  
164.5,-57.5,-1.E+34  
165.5,-57.5,-1.E+34  
166.5,-57.5,-1.E+34  
167.5,-57.5,-1.E+34  
168.5,-57.5,-1.E+34  
169.5,-57.5,-1.E+34  
170.5,-57.5,-1.E+34  
171.5,-57.5,-1.E+34  
172.5,-57.5,-1.E+34  
173.5,-57.5,-1.E+34  
174.5,-57.5,-1.E+34  
175.5,-57.5,-1.E+34  
176.5,-57.5,-1.E+34  
177.5,-57.5,-1.E+34  
178.5,-57.5,-1.E+34  
179.5,-57.5,-1.E+34  
-179.5,-56.5,-1.E+34  
-178.5,-56.5,-1.E+34  
-177.5,-56.5,-1.E+34  
-176.5,-56.5,-1.E+34  
-175.5,-56.5,-1.E+34  
-174.5,-56.5,-1.E+34  
-173.5,-56.5,-1.E+34  
-172.5,-56.5,-1.E+34  
-171.5,-56.5,-1.E+34  
-170.5,-56.5,-1.E+34  
-169.5,-56.5,-1.E+34  
-168.5,-56.5,-1.E+34  
-167.5,-56.5,-1.E+34  
-166.5,-56.5,-1.E+34  
-165.5,-56.5,-1.E+34  
-164.5,-56.5,-1.E+34  
-163.5,-56.5,-1.E+34  
-162.5,-56.5,-1.E+34  
-161.5,-56.5,-1.E+34  
-160.5,-56.5,-1.E+34  
-159.5,-56.5,-1.E+34  
-158.5,-56.5,-1.E+34  
-157.5,-56.5,-1.E+34  
-156.5,-56.5,-1.E+34  
-155.5,-56.5,-1.E+34  
-154.5,-56.5,-1.E+34  
-153.5,-56.5,-1.E+34  
-152.5,-56.5,-1.E+34  
-151.5,-56.5,-1.E+34  
-150.5,-56.5,-1.E+34  
-149.5,-56.5,-1.E+34  
-148.5,-56.5,-1.E+34  
-147.5,-56.5,-1.E+34  
-146.5,-56.5,-1.E+34  
-145.5,-56.5,-1.E+34  
-144.5,-56.5,-1.E+34  
-143.5,-56.5,-1.E+34  
-142.5,-56.5,-1.E+34  
-141.5,-56.5,-1.E+34  
-140.5,-56.5,-1.E+34  
-139.5,-56.5,-1.E+34  
-138.5,-56.5,-1.E+34  
-137.5,-56.5,-1.E+34  
-136.5,-56.5,-1.E+34  
-135.5,-56.5,-1.E+34  
-134.5,-56.5,-1.E+34  
-133.5,-56.5,-1.E+34  
-132.5,-56.5,-1.E+34  
-131.5,-56.5,-1.E+34  
-130.5,-56.5,-1.E+34  
-129.5,-56.5,-1.E+34  
-128.5,-56.5,-1.E+34  
-127.5,-56.5,-1.E+34  
-126.5,-56.5,-1.E+34  
-125.5,-56.5,-1.E+34  
-124.5,-56.5,-1.E+34  
-123.5,-56.5,-1.E+34  
-122.5,-56.5,-1.E+34  
-121.5,-56.5,-1.E+34  
-120.5,-56.5,-1.E+34  
-119.5,-56.5,-1.E+34  
-118.5,-56.5,-1.E+34  
-117.5,-56.5,-1.E+34  
-116.5,-56.5,-1.E+34  
-115.5,-56.5,-1.E+34  
-114.5,-56.5,-1.E+34  
-113.5,-56.5,-1.E+34  
-112.5,-56.5,-1.E+34  
-111.5,-56.5,-1.E+34  
-110.5,-56.5,-1.E+34  
-109.5,-56.5,-1.E+34  
-108.5,-56.5,-1.E+34  
-107.5,-56.5,-1.E+34  
-106.5,-56.5,-1.E+34  
-105.5,-56.5,-1.E+34  
-104.5,-56.5,-1.E+34  
-103.5,-56.5,-1.E+34  
-102.5,-56.5,-1.E+34  
-101.5,-56.5,-1.E+34  
-100.5,-56.5,-1.E+34  
-99.5,-56.5,-1.E+34  
-98.5,-56.5,-1.E+34  
-97.5,-56.5,-1.E+34  
-96.5,-56.5,-1.E+34  
-95.5,-56.5,-1.E+34  
-94.5,-56.5,-1.E+34  
-93.5,-56.5,-1.E+34  
-92.5,-56.5,-1.E+34  
-91.5,-56.5,-1.E+34  
-90.5,-56.5,-1.E+34  
-89.5,-56.5,-1.E+34  
-88.5,-56.5,-1.E+34  
-87.5,-56.5,-1.E+34  
-86.5,-56.5,-1.E+34  
-85.5,-56.5,-1.E+34  
-84.5,-56.5,-1.E+34  
-83.5,-56.5,-1.E+34  
-82.5,-56.5,-1.E+34  
-81.5,-56.5,-1.E+34  
-80.5,-56.5,-1.E+34  
-79.5,-56.5,-1.E+34  
-78.5,-56.5,-1.E+34  
-77.5,-56.5,-1.E+34  
-76.5,-56.5,-1.E+34  
-75.5,-56.5,-1.E+34  
-74.5,-56.5,-1.E+34  
-73.5,-56.5,-1.E+34  
-72.5,-56.5,-1.E+34  
-71.5,-56.5,-1.E+34  
-70.5,-56.5,-1.E+34  
-69.5,-56.5,-1.E+34  
-68.5,-56.5,-1.E+34  
-67.5,-56.5,-1.E+34  
-66.5,-56.5,-1.E+34  
-65.5,-56.5,-1.E+34  
-64.5,-56.5,-1.E+34  
-63.5,-56.5,-1.E+34  
-62.5,-56.5,-1.E+34  
-61.5,-56.5,-1.E+34  
-60.5,-56.5,-1.E+34  
-59.5,-56.5,-1.E+34  
-58.5,-56.5,-1.E+34  
-57.5,-56.5,-1.E+34  
-56.5,-56.5,-1.E+34  
-55.5,-56.5,-1.E+34  
-54.5,-56.5,-1.E+34  
-53.5,-56.5,-1.E+34  
-52.5,-56.5,-1.E+34  
-51.5,-56.5,-1.E+34  
-50.5,-56.5,-1.E+34  
-49.5,-56.5,-1.E+34  
-48.5,-56.5,-1.E+34  
-47.5,-56.5,-1.E+34  
-46.5,-56.5,-1.E+34  
-45.5,-56.5,-1.E+34  
-44.5,-56.5,-1.E+34  
-43.5,-56.5,-1.E+34  
-42.5,-56.5,-1.E+34  
-41.5,-56.5,-1.E+34  
-40.5,-56.5,-1.E+34  
-39.5,-56.5,-1.E+34  
-38.5,-56.5,-1.E+34  
-37.5,-56.5,-1.E+34  
-36.5,-56.5,-1.E+34  
-35.5,-56.5,-1.E+34  
-34.5,-56.5,-1.E+34  
-33.5,-56.5,-1.E+34  
-32.5,-56.5,-1.E+34  
-31.5,-56.5,-1.E+34  
-30.5,-56.5,-1.E+34  
-29.5,-56.5,-1.E+34  
-28.5,-56.5,-1.E+34  
-27.5,-56.5,-1.E+34  
-26.5,-56.5,-1.E+34  
-25.5,-56.5,-1.E+34  
-24.5,-56.5,-1.E+34  
-23.5,-56.5,-1.E+34  
-22.5,-56.5,-1.E+34  
-21.5,-56.5,-1.E+34  
-20.5,-56.5,-1.E+34  
-19.5,-56.5,-1.E+34  
-18.5,-56.5,-1.E+34  
-17.5,-56.5,-1.E+34  
-16.5,-56.5,-1.E+34  
-15.5,-56.5,-1.E+34  
-14.5,-56.5,-1.E+34  
-13.5,-56.5,-1.E+34  
-12.5,-56.5,-1.E+34  
-11.5,-56.5,-1.E+34  
-10.5,-56.5,-1.E+34  
-9.5,-56.5,-1.E+34  
-8.5,-56.5,-1.E+34  
-7.5,-56.5,-1.E+34  
-6.5,-56.5,-1.E+34  
-5.5,-56.5,-1.E+34  
-4.5,-56.5,-1.E+34  
-3.5,-56.5,-1.E+34  
-2.5,-56.5,-1.E+34  
-1.5,-56.5,-1.E+34  
-0.5,-56.5,-1.E+34  
0.5,-56.5,-1.E+34  
1.5,-56.5,-1.E+34  
2.5,-56.5,-1.E+34  
3.5,-56.5,-1.E+34  
4.5,-56.5,-1.E+34  
5.5,-56.5,-1.E+34  
6.5,-56.5,-1.E+34  
7.5,-56.5,-1.E+34  
8.5,-56.5,-1.E+34  
9.5,-56.5,-1.E+34  
10.5,-56.5,-1.E+34  
11.5,-56.5,-1.E+34  
12.5,-56.5,-1.E+34  
13.5,-56.5,-1.E+34  
14.5,-56.5,-1.E+34  
15.5,-56.5,-1.E+34  
16.5,-56.5,-1.E+34  
17.5,-56.5,-1.E+34  
18.5,-56.5,-1.E+34  
19.5,-56.5,-1.E+34  
20.5,-56.5,-1.E+34  
21.5,-56.5,-1.E+34  
22.5,-56.5,-1.E+34  
23.5,-56.5,-1.E+34  
24.5,-56.5,-1.E+34  
25.5,-56.5,-1.E+34  
26.5,-56.5,-1.E+34  
27.5,-56.5,-1.E+34  
28.5,-56.5,-1.E+34  
29.5,-56.5,-1.E+34  
30.5,-56.5,-1.E+34  
31.5,-56.5,-1.E+34  
32.5,-56.5,-1.E+34  
33.5,-56.5,-1.E+34  
34.5,-56.5,-1.E+34  
35.5,-56.5,-1.E+34  
36.5,-56.5,-1.E+34  
37.5,-56.5,-1.E+34  
38.5,-56.5,-1.E+34  
39.5,-56.5,-1.E+34  
40.5,-56.5,-1.E+34  
41.5,-56.5,-1.E+34  
42.5,-56.5,-1.E+34  
43.5,-56.5,-1.E+34  
44.5,-56.5,-1.E+34  
45.5,-56.5,-1.E+34  
46.5,-56.5,-1.E+34  
47.5,-56.5,-1.E+34  
48.5,-56.5,-1.E+34  
49.5,-56.5,-1.E+34  
50.5,-56.5,-1.E+34  
51.5,-56.5,-1.E+34  
52.5,-56.5,-1.E+34  
53.5,-56.5,-1.E+34  
54.5,-56.5,-1.E+34  
55.5,-56.5,-1.E+34  
56.5,-56.5,-1.E+34  
57.5,-56.5,-1.E+34  
58.5,-56.5,-1.E+34  
59.5,-56.5,-1.E+34  
60.5,-56.5,-1.E+34  
61.5,-56.5,-1.E+34  
62.5,-56.5,-1.E+34  
63.5,-56.5,-1.E+34  
64.5,-56.5,-1.E+34  
65.5,-56.5,-1.E+34  
66.5,-56.5,-1.E+34  
67.5,-56.5,-1.E+34  
68.5,-56.5,-1.E+34  
69.5,-56.5,-1.E+34  
70.5,-56.5,-1.E+34  
71.5,-56.5,-1.E+34  
72.5,-56.5,-1.E+34  
73.5,-56.5,-1.E+34  
74.5,-56.5,-1.E+34  
75.5,-56.5,-1.E+34  
76.5,-56.5,-1.E+34  
77.5,-56.5,-1.E+34  
78.5,-56.5,-1.E+34  
79.5,-56.5,-1.E+34  
80.5,-56.5,-1.E+34  
81.5,-56.5,-1.E+34  
82.5,-56.5,-1.E+34  
83.5,-56.5,-1.E+34  
84.5,-56.5,-1.E+34  
85.5,-56.5,-1.E+34  
86.5,-56.5,-1.E+34  
87.5,-56.5,-1.E+34  
88.5,-56.5,-1.E+34  
89.5,-56.5,-1.E+34  
90.5,-56.5,-1.E+34  
91.5,-56.5,-1.E+34  
92.5,-56.5,-1.E+34  
93.5,-56.5,-1.E+34  
94.5,-56.5,-1.E+34  
95.5,-56.5,-1.E+34  
96.5,-56.5,-1.E+34  
97.5,-56.5,-1.E+34  
98.5,-56.5,-1.E+34  
99.5,-56.5,-1.E+34  
100.5,-56.5,-1.E+34  
101.5,-56.5,-1.E+34  
102.5,-56.5,-1.E+34  
103.5,-56.5,-1.E+34  
104.5,-56.5,-1.E+34  
105.5,-56.5,-1.E+34  
106.5,-56.5,-1.E+34  
107.5,-56.5,-1.E+34  
108.5,-56.5,-1.E+34  
109.5,-56.5,-1.E+34  
110.5,-56.5,-1.E+34  
111.5,-56.5,-1.E+34  
112.5,-56.5,-1.E+34  
113.5,-56.5,-1.E+34  
114.5,-56.5,-1.E+34  
115.5,-56.5,-1.E+34  
116.5,-56.5,-1.E+34  
117.5,-56.5,-1.E+34  
118.5,-56.5,-1.E+34  
119.5,-56.5,-1.E+34  
120.5,-56.5,-1.E+34  
121.5,-56.5,-1.E+34  
122.5,-56.5,-1.E+34  
123.5,-56.5,-1.E+34  
124.5,-56.5,-1.E+34  
125.5,-56.5,-1.E+34  
126.5,-56.5,-1.E+34  
127.5,-56.5,-1.E+34  
128.5,-56.5,-1.E+34  
129.5,-56.5,-1.E+34  
130.5,-56.5,-1.E+34  
131.5,-56.5,-1.E+34  
132.5,-56.5,-1.E+34  
133.5,-56.5,-1.E+34  
134.5,-56.5,-1.E+34  
135.5,-56.5,-1.E+34  
136.5,-56.5,-1.E+34  
137.5,-56.5,-1.E+34  
138.5,-56.5,-1.E+34  
139.5,-56.5,-1.E+34  
140.5,-56.5,-1.E+34  
141.5,-56.5,-1.E+34  
142.5,-56.5,-1.E+34  
143.5,-56.5,-1.E+34  
144.5,-56.5,-1.E+34  
145.5,-56.5,-1.E+34  
146.5,-56.5,-1.E+34  
147.5,-56.5,-1.E+34  
148.5,-56.5,-1.E+34  
149.5,-56.5,-1.E+34  
150.5,-56.5,-1.E+34  
151.5,-56.5,-1.E+34  
152.5,-56.5,-1.E+34  
153.5,-56.5,-1.E+34  
154.5,-56.5,-1.E+34  
155.5,-56.5,-1.E+34  
156.5,-56.5,-1.E+34  
157.5,-56.5,-1.E+34  
158.5,-56.5,-1.E+34  
159.5,-56.5,-1.E+34  
160.5,-56.5,-1.E+34  
161.5,-56.5,-1.E+34  
162.5,-56.5,-1.E+34  
163.5,-56.5,-1.E+34  
164.5,-56.5,-1.E+34  
165.5,-56.5,-1.E+34  
166.5,-56.5,-1.E+34  
167.5,-56.5,-1.E+34  
168.5,-56.5,-1.E+34  
169.5,-56.5,-1.E+34  
170.5,-56.5,-1.E+34  
171.5,-56.5,-1.E+34  
172.5,-56.5,-1.E+34  
173.5,-56.5,-1.E+34  
174.5,-56.5,-1.E+34  
175.5,-56.5,-1.E+34  
176.5,-56.5,-1.E+34  
177.5,-56.5,-1.E+34  
178.5,-56.5,-1.E+34  
179.5,-56.5,-1.E+34  
-179.5,-55.5,-1.E+34  
-178.5,-55.5,-1.E+34  
-177.5,-55.5,-1.E+34  
-176.5,-55.5,-1.E+34  
-175.5,-55.5,-1.E+34  
-174.5,-55.5,-1.E+34  
-173.5,-55.5,-1.E+34  
-172.5,-55.5,-1.E+34  
-171.5,-55.5,-1.E+34  
-170.5,-55.5,-1.E+34  
-169.5,-55.5,-1.E+34  
-168.5,-55.5,-1.E+34  
-167.5,-55.5,-1.E+34  
-166.5,-55.5,-1.E+34  
-165.5,-55.5,-1.E+34  
-164.5,-55.5,-1.E+34  
-163.5,-55.5,-1.E+34  
-162.5,-55.5,-1.E+34  
-161.5,-55.5,-1.E+34  
-160.5,-55.5,-1.E+34  
-159.5,-55.5,-1.E+34  
-158.5,-55.5,-1.E+34  
-157.5,-55.5,-1.E+34  
-156.5,-55.5,-1.E+34  
-155.5,-55.5,-1.E+34  
-154.5,-55.5,-1.E+34  
-153.5,-55.5,-1.E+34  
-152.5,-55.5,-1.E+34  
-151.5,-55.5,-1.E+34  
-150.5,-55.5,-1.E+34  
-149.5,-55.5,-1.E+34  
-148.5,-55.5,-1.E+34  
-147.5,-55.5,-1.E+34  
-146.5,-55.5,-1.E+34  
-145.5,-55.5,-1.E+34  
-144.5,-55.5,-1.E+34  
-143.5,-55.5,-1.E+34  
-142.5,-55.5,-1.E+34  
-141.5,-55.5,-1.E+34  
-140.5,-55.5,-1.E+34  
-139.5,-55.5,-1.E+34  
-138.5,-55.5,-1.E+34  
-137.5,-55.5,-1.E+34  
-136.5,-55.5,-1.E+34  
-135.5,-55.5,-1.E+34  
-134.5,-55.5,-1.E+34  
-133.5,-55.5,-1.E+34  
-132.5,-55.5,-1.E+34  
-131.5,-55.5,-1.E+34  
-130.5,-55.5,-1.E+34  
-129.5,-55.5,-1.E+34  
-128.5,-55.5,-1.E+34  
-127.5,-55.5,-1.E+34  
-126.5,-55.5,-1.E+34  
-125.5,-55.5,-1.E+34  
-124.5,-55.5,-1.E+34  
-123.5,-55.5,-1.E+34  
-122.5,-55.5,-1.E+34  
-121.5,-55.5,-1.E+34  
-120.5,-55.5,-1.E+34  
-119.5,-55.5,-1.E+34  
-118.5,-55.5,-1.E+34  
-117.5,-55.5,-1.E+34  
-116.5,-55.5,-1.E+34  
-115.5,-55.5,-1.E+34  
-114.5,-55.5,-1.E+34  
-113.5,-55.5,-1.E+34  
-112.5,-55.5,-1.E+34  
-111.5,-55.5,-1.E+34  
-110.5,-55.5,-1.E+34  
-109.5,-55.5,-1.E+34  
-108.5,-55.5,-1.E+34  
-107.5,-55.5,-1.E+34  
-106.5,-55.5,-1.E+34  
-105.5,-55.5,-1.E+34  
-104.5,-55.5,-1.E+34  
-103.5,-55.5,-1.E+34  
-102.5,-55.5,-1.E+34  
-101.5,-55.5,-1.E+34  
-100.5,-55.5,-1.E+34  
-99.5,-55.5,-1.E+34  
-98.5,-55.5,-1.E+34  
-97.5,-55.5,-1.E+34  
-96.5,-55.5,-1.E+34  
-95.5,-55.5,-1.E+34  
-94.5,-55.5,-1.E+34  
-93.5,-55.5,-1.E+34  
-92.5,-55.5,-1.E+34  
-91.5,-55.5,-1.E+34  
-90.5,-55.5,-1.E+34  
-89.5,-55.5,-1.E+34  
-88.5,-55.5,-1.E+34  
-87.5,-55.5,-1.E+34  
-86.5,-55.5,-1.E+34  
-85.5,-55.5,-1.E+34  
-84.5,-55.5,-1.E+34  
-83.5,-55.5,-1.E+34  
-82.5,-55.5,-1.E+34  
-81.5,-55.5,-1.E+34  
-80.5,-55.5,-1.E+34  
-79.5,-55.5,-1.E+34  
-78.5,-55.5,-1.E+34  
-77.5,-55.5,-1.E+34  
-76.5,-55.5,-1.E+34  
-75.5,-55.5,-1.E+34  
-74.5,-55.5,-1.E+34  
-73.5,-55.5,-1.E+34  
-72.5,-55.5,-1.E+34  
-71.5,-55.5,0.213371  
-70.5,-55.5,0.213371  
-69.5,-55.5,0.213371  
-68.5,-55.5,0.213371  
-67.5,-55.5,0.213371  
-66.5,-55.5,1.95871  
-65.5,-55.5,-1.E+34  
-64.5,-55.5,-1.E+34  
